√од;јтлет(ы);¬ид спорта;ƒисциплина;ћесто;ћедаль
2004;Andrey Gurov;Shooting;Running Target, 10 metres, Men;16;Ч
2004;Galina Belyayeva;Shooting;Air Pistol, 10 metres, Women;33;Ч
2004;Galina Belyayeva;Shooting;Sporting Pistol, 25 metres, Women;=13;Ч
2004;Olga Dovgun;Shooting;Air Rifle, 10 metres, Women;=12;Ч
2004;Olga Dovgun;Shooting;Small-Bore Rifle, Three Positions, 50 metres, Women;4;Ч
2004;Oleg Shteynikov;Swimming;50 metres Freestyle, Men;55;Ч
2004;Vyacheslav Titarenko;Swimming;100 metres Freestyle, Men;51;Ч
2004;Vitaly Khan;Swimming;200 metres Freestyle, Men;55;Ч
2004;Stanislav Osinsky;Swimming;100 metres Backstroke, Men;41;Ч
2004;Vlad Polyakov;Swimming;100 metres Breaststroke, Men;5;Ч
2004;Vlad Polyakov;Swimming;200 metres Breaststroke, Men;5;Ч
2004;Rustam Khudiyev;Swimming;100 metres Butterfly, Men;41;Ч
2004;Yevgeny Ryzhkov;Swimming;200 metres Individual Medley, Men;DQ;Ч
2004;Yelena Skalinskaya;Swimming;50 metres Freestyle, Women;39;Ч
2004;Yelena Skalinskaya;Swimming;100 metres Freestyle, Women;41;Ч
2004;Yuliya Risik;Swimming;200 metres Freestyle, Women;41;Ч
2004;Anastasiya Prilepa;Swimming;100 metres Backstroke, Women;38;Ч
2004;Marina Mulyayeva;Swimming;200 metres Individual Medley, Women;28;Ч
2004;Adilkhan Sagindykov;Taekwondo;Heavyweight, Men;=5;Ч
2004;Danylo Sapunov;Triathlon;Olympic Distance, Men;17;Ч
2004;Dmitry Gaag;Triathlon;Olympic Distance, Men;25;Ч
2004;Yekaterina Shatnaya;Triathlon;Olympic Distance, Women;41;Ч
2004; омандное соревнование;Water Polo;Water Polo, Men;11;Ч
2004;Sergey Drozdov;Water Polo;Water Polo, Men;Ч;Ч
2004;Aleksandr Gaydukov;Water Polo;Water Polo, Men;Ч;Ч
2004;Sergey Gorovoy;Water Polo;Water Polo, Men;Ч;Ч
2004;Aleksandr Polukhin;Water Polo;Water Polo, Men;Ч;Ч
2004;Artemy Sevostyanov;Water Polo;Water Polo, Men;Ч;Ч
2004;Aleksandr Shidlovsky;Water Polo;Water Polo, Men;Ч;Ч
2004;Aleksandr Shvedov;Water Polo;Water Polo, Men;Ч;Ч
2004;Yury Smolovoy;Water Polo;Water Polo, Men;Ч;Ч
2004;Aleksandr Elke;Water Polo;Water Polo, Men;Ч;Ч
2004;Igor Zagoruyko;Water Polo;Water Polo, Men;Ч;Ч
2004;Ivan Zaytsev;Water Polo;Water Polo, Men;Ч;Ч
2004;Yevgeny Zhilyayev;Water Polo;Water Polo, Men;Ч;Ч
2004; омандное соревнование;Water Polo;Water Polo, Women;8;Ч
2004;Yekaterina Gariyeva;Water Polo;Water Polo, Women;Ч;Ч
2004;Marina Gritsenko;Water Polo;Water Polo, Women;Ч;Ч
2004;Tatyana Gubina;Water Polo;Water Polo, Women;Ч;Ч
2004;Nataliya Ignatyeva;Water Polo;Water Polo, Women;Ч;Ч
2004;Svetlana Korolyova;Water Polo;Water Polo, Women;Ч;Ч
2004;Nataliya Krasilnikova;Water Polo;Water Polo, Women;Ч;Ч
2004;Larisa Mikhaylova;Water Polo;Water Polo, Women;Ч;Ч
2004;Galina Rytova;Water Polo;Water Polo, Women;Ч;Ч
2004;Irina Tolkunova;Water Polo;Water Polo, Women;Ч;Ч
2004;Asel Dzhakayeva;Water Polo;Water Polo, Women;Ч;Ч
2004;Anna Zubkova;Water Polo;Water Polo, Women;Ч;Ч
2004;Svetlana Buravova (DNS);Water Polo;Water Polo, Women;Ч;Ч
2004;Alyona Klimenko (DNS);Water Polo;Water Polo, Women;Ч;Ч
2004;Sergey Filimonov;Weightlifting;Middleweight, Men;2;—еребро
2004;Bakhyt Akhmetov;Weightlifting;Middle-Heavyweight, Men;7;Ч
2004;Tatyana Khromova;Weightlifting;Heavyweight, Women;6;Ч
2004;Nurbakyt Tengizbayev;Wrestling;Featherweight, Greco-Roman, Men;17;Ч
2004;Nurlan Koyzhaganov;Wrestling;Lightweight, Greco-Roman, Men;6;Ч
2004;Mkhitar Manukyan;Wrestling;Welterweight, Greco-Roman, Men;3;Ѕронза
2004;Danil Khalimov;Wrestling;Middleweight, Greco-Roman, Men;5;Ч
2004;Aset Mambetov;Wrestling;Heavyweight, Greco-Roman, Men;21;Ч
2004;Georgy Tsurtsumia;Wrestling;Super-Heavyweight, Greco-Roman, Men;2;—еребро
2004;Bauyrzhan Orazgaliyev;Wrestling;Featherweight, Freestyle, Men;19;Ч
2004;Leonid Spiridonov;Wrestling;Welterweight, Freestyle, Men;4;Ч
2004;Gennady Laliyev;Wrestling;Middleweight, Freestyle, Men;2;—еребро
2004;Magomed Kurugliyev;Wrestling;Light-Heavyweight, Freestyle, Men;18;Ч
2004;Islam Bayramukov;Wrestling;Heavyweight, Freestyle, Men;10;Ч
2004;Marid Mutalimov;Wrestling;Super-Heavyweight, Freestyle, Men;4;Ч
2006;Viktor Ryabchenko;Alpine Skiing;Giant Slalom, Men;33;Ч
2006;Viktor Ryabchenko;Alpine Skiing;Slalom, Men;DNF;Ч
2006;Vera Yeremenko;Alpine Skiing;Giant Slalom, Women;36;Ч
2006;Vera Yeremenko;Alpine Skiing;Slalom, Women;47;Ч
2006;Aleksandr Chervyakov;Biathlon;10 kilometres Sprint, Men;56;Ч
2006;Aleksandr Chervyakov;Biathlon;12.5 kilometres Pursuit, Men;53;Ч
2006;Aleksandr Chervyakov;Biathlon;20 kilometres, Men;73;Ч
2006;Anna Lebedeva;Biathlon;7.5 kilometres Sprint, Women;52;Ч
2006;Anna Lebedeva;Biathlon;10 kilometres Pursuit, Women;DNF;Ч
2006;Anna Lebedeva;Biathlon;15 kilometres, Women;49;Ч
2006;Yevgeny Koshevoy;Cross Country Skiing;Sprint, Men;14;Ч
2006;Nikolay Chebotko;Cross Country Skiing;Sprint, Men;35;Ч
2006;Yevgeny Safonov;Cross Country Skiing;Sprint, Men;45;Ч
2006;Sergey Cherepanov;Cross Country Skiing;Sprint, Men;55;Ч
2006;Dmitry Yeryomenko;Cross Country Skiing;15 kilometres, Men;30;Ч
2006;Maksim Odnodvortsev;Cross Country Skiing;15 kilometres, Men;36;Ч
2006;Andrey Golovko;Cross Country Skiing;15 kilometres, Men;37;Ч
2006;Aleksey Poltoranin;Cross Country Skiing;15 kilometres, Men;39;Ч
2006;Maksim Odnodvortsev;Cross Country Skiing;50 kilometres, Men;13;Ч
2006;Andrey Golovko;Cross Country Skiing;50 kilometres, Men;29;Ч
2006;Denis Krivushkin;Cross Country Skiing;50 kilometres, Men;37;Ч
2006;Andrey Kondryshev;Cross Country Skiing;50 kilometres, Men;54;Ч
2006;Maksim Odnodvortsev;Cross Country Skiing;30 kilometres Skiathlon, Men;9;Ч
2006;Andrey Golovko;Cross Country Skiing;30 kilometres Skiathlon, Men;29;Ч
2006;Dmitry Yeryomenko;Cross Country Skiing;30 kilometres Skiathlon, Men;44;Ч
2006;Andrey Kondryshev;Cross Country Skiing;30 kilometres Skiathlon, Men;60;Ч
2006; омандное соревнование;Cross Country Skiing;4 ? 10 kilometres Relay, Men;13;Ч
2006;Andrey Golovko;Cross Country Skiing;4 ? 10 kilometres Relay, Men;Ч;Ч
2006;Dmitry Yeryomenko;Cross Country Skiing;4 ? 10 kilometres Relay, Men;Ч;Ч
2006;Maksim Odnodvortsev;Cross Country Skiing;4 ? 10 kilometres Relay, Men;Ч;Ч
2006;Yevgeny Koshevoy;Cross Country Skiing;4 ? 10 kilometres Relay, Men;Ч;Ч
2006; омандное соревнование;Cross Country Skiing;Team Sprint, Men;6;Ч
2006;Nikolay Chebotko;Cross Country Skiing;Team Sprint, Men;Ч;Ч
2006;Yevgeny Koshevoy;Cross Country Skiing;Team Sprint, Men;Ч;Ч
2006;Yelena Kolomina;Cross Country Skiing;Sprint, Women;=38;Ч
2006;Nataliya Isachenko;Cross Country Skiing;Sprint, Women;45;Ч
2006;Oksana Yatskaya;Cross Country Skiing;Sprint, Women;46;Ч
2006;Darya Starostina;Cross Country Skiing;Sprint, Women;60;Ч
2006;Svetlana Malakhova;Cross Country Skiing;10 kilometres, Women;14;Ч
2006;Yevgeniya Voloshenko;Cross Country Skiing;10 kilometres, Women;40;Ч
2006;Yelena Antonova;Cross Country Skiing;10 kilometres, Women;42;Ч
2006;Nataliya Isachenko;Cross Country Skiing;10 kilometres, Women;61;Ч
2006;Oksana Yatskaya;Cross Country Skiing;30 kilometres, Women;15;Ч
2006;Yelena Kolomina;Cross Country Skiing;30 kilometres, Women;19;Ч
2006;Nataliya Isachenko;Cross Country Skiing;30 kilometres, Women;38;Ч
2006;Svetlana Malakhova;Cross Country Skiing;30 kilometres, Women;40;Ч
2006;Svetlana Malakhova;Cross Country Skiing;15 kilometres Skiathlon, Women;12;Ч
2006;Yelena Kolomina;Cross Country Skiing;15 kilometres Skiathlon, Women;25;Ч
2006;Oksana Yatskaya;Cross Country Skiing;15 kilometres Skiathlon, Women;41;Ч
2006;Yevgeniya Voloshenko;Cross Country Skiing;15 kilometres Skiathlon, Women;50;Ч
2006; омандное соревнование;Cross Country Skiing;4 ? 5 kilometres Relay, Women;13;Ч
2006;Oksana Yatskaya;Cross Country Skiing;4 ? 5 kilometres Relay, Women;Ч;Ч
2006;Yevgeniya Voloshenko;Cross Country Skiing;4 ? 5 kilometres Relay, Women;Ч;Ч
2006;Yelena Kolomina;Cross Country Skiing;4 ? 5 kilometres Relay, Women;Ч;Ч
2006;Svetlana Malakhova;Cross Country Skiing;4 ? 5 kilometres Relay, Women;Ч;Ч
2006; омандное соревнование;Cross Country Skiing;Team Sprint, Women;9;Ч
2006;Oksana Yatskaya;Cross Country Skiing;Team Sprint, Women;Ч;Ч
2006;Yelena Kolomina;Cross Country Skiing;Team Sprint, Women;Ч;Ч
2006;Dmitry Reykherd;Freestyle Skiing;Moguls, Men;33;Ч
2006;Darya Rybalova;Freestyle Skiing;Moguls, Women;25;Ч
2006;Yuliya Rodionova;Freestyle Skiing;Moguls, Women;28;Ч
2006; омандное соревнование;Ice Hockey;Ice Hockey, Men;9;Ч
2006;Sergey Aleksandrov;Ice Hockey;Ice Hockey, Men;Ч;Ч
2006;Vladimir Antipin;Ice Hockey;Ice Hockey, Men;Ч;Ч
2006;Nik Antropov;Ice Hockey;Ice Hockey, Men;Ч;Ч
2006;Artyom Argokov;Ice Hockey;Ice Hockey, Men;Ч;Ч
2006;Yevgeny Blokhin;Ice Hockey;Ice Hockey, Men;Ч;Ч
2006;Dmitry Dudaryev;Ice Hockey;Ice Hockey, Men;Ч;Ч
2006;Aleksey Koledayev;Ice Hockey;Ice Hockey, Men;Ч;Ч
2006;Vitaly Kolesnik;Ice Hockey;Ice Hockey, Men;Ч;Ч
2006;Aleksandr Koreshkov;Ice Hockey;Ice Hockey, Men;Ч;Ч
2006;Yevgeny Koreshkov;Ice Hockey;Ice Hockey, Men;Ч;Ч
2006;Oleg Kovalenko;Ice Hockey;Ice Hockey, Men;Ч;Ч
2006;Andrey Ogorodnikov;Ice Hockey;Ice Hockey, Men;Ч;Ч
2006;Andrey Pchelyakov;Ice Hockey;Ice Hockey, Men;Ч;Ч
2006;Fyodor Polishchuk;Ice Hockey;Ice Hockey, Men;Ч;Ч
2006;Yevgeny Pupkov;Ice Hockey;Ice Hockey, Men;Ч;Ч
2006;Andrey Samokhvalov;Ice Hockey;Ice Hockey, Men;Ч;Ч
2006;Andrey Savenkov;Ice Hockey;Ice Hockey, Men;Ч;Ч
2006;Konstantin Shafranov;Ice Hockey;Ice Hockey, Men;Ч;Ч
2006;Denis Shemelin;Ice Hockey;Ice Hockey, Men;Ч;Ч
2006;Andrey Troshchinsky;Ice Hockey;Ice Hockey, Men;Ч;Ч
2006;Dmitry Upper;Ice Hockey;Ice Hockey, Men;Ч;Ч
2006;Aleksey Vasilchenko;Ice Hockey;Ice Hockey, Men;Ч;Ч
2006;Vitaly Yeremeyev;Ice Hockey;Ice Hockey, Men;Ч;Ч
2006;Kirill Zinovyev (DNS);Ice Hockey;Ice Hockey, Men;Ч;Ч
2006;Radik Zhaparov;Ski Jumping;Normal Hill, Individual, Men;26;Ч
2006;Ivan Karaulov;Ski Jumping;Normal Hill, Individual, Men;46;Ч
2006;Aleksey Korolyov;Ski Jumping;Normal Hill, Individual, Men;48 r1/2;Ч
2006;Nikolay Karpenko;Ski Jumping;Normal Hill, Individual, Men;AC r1/2;Ч
2006;Radik Zhaparov;Ski Jumping;Large Hill, Individual, Men;31;Ч
2006;Ivan Karaulov;Ski Jumping;Large Hill, Individual, Men;46;Ч
2006;Nikolay Karpenko;Ski Jumping;Large Hill, Individual, Men;48;Ч
2006;Aleksey Korolyov;Ski Jumping;Large Hill, Individual, Men;41 r1/2;Ч
2006; омандное соревнование;Ski Jumping;Large Hill, Team, Men;12;Ч
2006;Nikolay Karpenko;Ski Jumping;Large Hill, Team, Men;Ч;Ч
2006;Radik Zhaparov;Ski Jumping;Large Hill, Team, Men;Ч;Ч
2006;Aleksey Korolyov;Ski Jumping;Large Hill, Team, Men;Ч;Ч
2006;Ivan Karaulov;Ski Jumping;Large Hill, Team, Men;Ч;Ч
2006;Aleksandr Zhigin;Speed Skating;500 metres, Men;34;Ч
2006;Aleksandr Zhigin;Speed Skating;1,000 metres, Men;36;Ч
2006;Aleksey Belyayev;Speed Skating;1,500 metres, Men;39;Ч
2006;Dmitry Babenko;Speed Skating;5,000 metres, Men;23;Ч
2006;Nataliya Rybakova;Speed Skating;3,000 metres, Women;28;Ч
2008;Anastasiya Bannova;Archery;Individual, Women;=40;Ч
2008; омандное соревнование;Artistic Swimming;Duet, Women;20;Ч
2008;Aynur Kerey;Artistic Swimming;Duet, Women;Ч;Ч
2008;Arna Toktagan;Artistic Swimming;Duet, Women;Ч;Ч
2008;Vyacheslav Muravyov;Athletics;200 metres, Men;7 h4 r1/4;Ч
2008;Takhir Mamashayev;Athletics;Marathon, Men;70;Ч
2008;Yevgeny Meleshchenko;Athletics;400 metres Hurdles, Men;AC h4 r1/3;Ч
2008;Rustam Kuvatov;Athletics;20 kilometres Race Walk, Men;42;Ч
2008;Sergey Zasimovich;Athletics;High Jump, Men;=37 r1/2;Ч
2008;Roman Valiyev;Athletics;Triple Jump, Men;30 r1/2;Ч
2008;Dmitry Karpov;Athletics;Decathlon, Men;DNF;Ч
2008;Olga Tereshkova;Athletics;400 metres, Women;6 h5 r1/3;Ч
2008;Anastasiya Pilipenko;Athletics;100 metres Hurdles, Women;3 h5 r1/3;Ч
2008;Nataliya Ivoninskaya;Athletics;100 metres Hurdles, Women;6 h4 r1/3;Ч
2008;Tatyana Azarova;Athletics;400 metres Hurdles, Women;4 h4 r1/3;Ч
2008;Svetlana Tolstaya;Athletics;20 kilometres Race Walk, Women;29;Ч
2008;Marina Aitova;Athletics;High Jump, Women;=7;Ч
2008;Yekaterina Yevseyeva;Athletics;High Jump, Women;25 r1/2;Ч
2008;Olga Rypakova;Athletics;Long Jump, Women;27 r1/2;Ч
2008;Olga Rypakova;Athletics;Triple Jump, Women;2;—еребро
2008;Yelena Parfyonova;Athletics;Triple Jump, Women;25 r1/2;Ч
2008;Irina Litvinenko;Athletics;Triple Jump, Women;30 r1/2;Ч
2008;Iolanta Ulyeva;Athletics;Shot Put, Women;30 r1/2;Ч
2008;Irina Naumenko;Athletics;Heptathlon, Women;DNF;Ч
2008;Birzhan Zhakypov;Boxing;Light-Flyweight, Men;=5;Ч
2008;Mirat Sarsembayev;Boxing;Flyweight, Men;=9;Ч
2008;Kanat Abutalipov;Boxing;Bantamweight, Men;=9;Ч
2008;Galib Dzhafarov;Boxing;Featherweight, Men;=17;Ч
2008;Merey Akshalov;Boxing;Lightweight, Men;=9;Ч
2008;Serik Sapiyev;Boxing;Light-Welterweight, Men;=5;Ч
2008;Bakhyt Sarsekbayev;Boxing;Welterweight, Men;1;«олото
2008;Bakhtiyar Artayev;Boxing;Middleweight, Men;=5;Ч
2008;Yerkebulan Shynaliyev;Boxing;Light-Heavyweight, Men;=3;Ѕронза
2008;Ruslan Myrsatayev;Boxing;Super-Heavyweight, Men;=5;Ч
2008;Yekaterina Lukichova;Canoe Slalom;Kayak Singles, Slalom, Women;12;Ч
2008;Dmitry Torlopov;Canoe Sprint;Kayak Singles, 500 metres, Men;7 h3 r2/3;Ч
2008;Dmitry Torlopov;Canoe Sprint;Kayak Singles, 1,000 metres, Men;8 h1 r2/3;Ч
2008;Aleksey Dergunov;Canoe Sprint;Kayak Doubles, 500 metres, Men;Ч;Ч
2008;Dmitry Kaltenberger;Canoe Sprint;Kayak Doubles, 500 metres, Men;Ч;Ч
